1900000000,2.6826411933,-9.1684317043,6.3802253806,-0.0936619834,0.2230199811,0.1421832150,0.9598299090
2000000000,-8.8173311215,3.9137730131,5.0201876315,-0.2923877150,-0.0329645244,0.4277076729,0.8546864400
2100000000,-4.4627900801,9.6046866891,-1.0400724699,0.1561567086,0.7095725441,0.6525838913,0.2150724341
2200000000,4.2265681843,-1.0562890504,1.4502463555,0.0836271573,0.6643888141,0.2455355095,0.7009324617
2300000000,5.9743572320,-7.9925600738,7.8713766501,0.0609432861,-0.0209303246,0.0559994400,0.9963492862
2400000000,2.0630073419,8.0721808152,0.1047848460,-0.3237049996,0.8510935542,-0.2142150860,-0.3535063396
2500000000,8.2930554667,8.4678648090,-3.8320709031,0.6948301632,0.4005042606,0.0697508775,0.5932471632
2600000000,5.0465118852,4.1971846719,4.2436699309,0.3965520095,-0.5723592800,0.0034648146,0.7177320903
2700000000,-0.2589742401,-5.2968179382,1.0381782579,-0.2391777467,-0.3914538461,0.5014931237,0.7335274629
2800000000,-2.4476793688,-9.7659108746,-3.4266971297,0.6839370113,0.5930075731,0.4034032202,0.1335590683
2900000000,-6.7319216980,9.7582079616,-3.1682088643,0.7377124803,-0.4883301925,-0.2503504043,-0.3932411406
3000000000,-5.5504462204,-2.0946772142,-3.4832811813,0.7524395444,0.5737965679,-0.3234030928,0.0016340915
3100000000,8.1230588019,8.1822038903,2.9849876849,0.7175881599,-0.0738417498,0.6689891723,-0.1790757274
3200000000,1.7740706988,-9.1638866001,6.7468619393,-0.3396671081,-0.3128499766,-0.0129216198,0.8868958110
3300000000,-2.5269790186,-4.4367424602,3.3495751315,0.0751336718,-0.0843609396,0.0350840568,0.9929789888
3400000000,4.5276996802,6.7291530594,8.7133767094,0.0687920056,-0.0186695833,-0.0304844812,0.9969903726
3500000000,-4.5361363393,8.4232457964,-4.6632741716,-0.7746414479,-0.1124032876,0.3305418176,0.5272933102
3600000000,1.4084668221,-1.2987833115,-0.2133908241,0.3907482807,0.2930991043,0.3948469323,0.7781417584
3700000000,3.8580672704,1.9311845624,1.9297685539,0.5333741821,0.7971011069,-0.2828182323,-0.0124761655
3800000000,-7.5717330076,-4.3956849382,0.4700221877,-0.1438318383,-0.1098067782,-0.0423549897,0.9825787137
3900000000,-8.8270067697,5.3140238123,-8.4924416189,0.2121476500,-0.2177490915,0.1788934139,0.9357221031
4000000000,3.6430496105,-0.0857196973,-4.5115099552,0.1224416292,-0.1444197437,-0.0560850532,0.9803088554
4100000000,-9.7424363117,5.5802700728,6.9103246734,-0.1271344404,-0.1055950928,0.1252405465,0.9782644407
4200000000,-4.3657690502,-3.5429164367,-0.7971702610,-0.1531483868,0.3528207511,-0.1326605026,0.9134901643
4300000000,8.5019468631,5.0054283681,7.2905441224,-0.2258604298,-0.2965289251,0.4432622770,0.8152154418
4400000000,10.2162789394,3.9807897324,-0.8670118695,0.1134916830,0.8544109334,-0.3096883159,0.4014906496
4500000000,8.5302608377,4.3289122967,2.2475037815,-0.3846946315,0.5181567400,0.7628923930,-0.0389721691
4600000000,1.3571988567,-3.4264028574,8.8200128758,-0.1645968327,-0.3712197939,-0.1400417468,0.9030459880
4700000000,0.6582273604,-5.9291559771,3.1613694777,0.2332236558,-0.3077899759,0.0199592794,0.9222113013
4800000000,-7.0126553863,-0.5513586696,9.7483799415,0.0971412052,0.0446273976,-0.1197067107,0.9870371245
4900000000,-0.7101353298,-4.4481144796,4.9722199170,0.0015345462,-0.0248859910,0.0000711800,0.9996891155
5000000000,1.7838773584,-5.5916071462,0.1792230986,0.5940350794,0.6184907863,-0.4295570316,-0.2829703665
5100000000,1.0657186694,-9.9150181280,-4.0822307406,-0.0324026024,-0.0561756529,-0.2282233817,0.9714465788
5200000000,4.1190292559,-8.4337988288,5.0898627841,-0.0589844089,-0.0388236371,-0.0746980621,0.9947028522
5300000000,-2.5426362985,-2.2873265246,0.4908522548,-0.2854589562,0.1049352338,-0.3939020179,0.8673770699
5400000000,-2.6521261294,2.4140875095,-4.5963940146,0.7986312825,0.2549654936,-0.3845345654,-0.3864114901
5500000000,6.5416649285,1.6064151519,-8.2449607775,-0.4074496888,-0.2595548068,-0.5285796182,0.6980112038
5600000000,2.8265414261,-3.4204713733,3.8351566953,-0.3881338866,-0.4700042162,-0.2692689364,0.7456154255
5700000000,-4.1095465938,-6.7470320512,8.2665294425,-0.5426232289,0.4919724821,0.5922198920,0.3358551887
5800000000,-4.1621872799,4.4127676335,4.2486926196,0.7177133113,-0.4518603867,0.4782674430,-0.2279693986
5900000000,-1.6415792057,1.3728932082,-9.6373055646,0.5685519116,0.1941717124,-0.6173099379,0.5079119122
6000000000,-1.5291103317,6.4610559003,6.5426145200,-0.3275587492,-0.5209885879,0.4875418150,0.6193376589
6100000000,5.4026150477,-2.5876790963,-8.3861856684,0.7376535081,0.1976856068,-0.4830711998,0.4282871920
6200000000,-0.7120290952,2.6938584548,-5.1325152325,-0.0044673690,0.2987281797,0.7677484350,0.5668367117
6300000000,-6.1880119309,7.6225480338,2.2911167081,0.1681601265,0.1444576737,0.1266489601,0.9668578971
6400000000,-9.5766883512,5.6728756759,-7.0496786077,-0.3250588047,0.9429213514,-0.0013320472,-0.0723486300
6500000000,1.6313307003,-2.2855197036,2.7092757738,-0.2499976298,-0.1328495705,-0.2893166406,0.9144113178
6600000000,0.5986594612,-4.5619291031,-5.3517284320,0.2036327553,-0.1524511243,0.1070531316,0.9611617880
6700000000,-1.2231808934,7.6076899028,8.8889744974,0.9399286876,-0.1183036738,-0.3181432545,0.0363754396
6800000000,4.9476172380,0.5445605662,1.5305123000,0.5482938507,0.0364979914,-0.3555097385,0.7560784191
6900000000,-4.1185590287,-7.1651634431,4.0337807237,-0.2548382829,-0.7896507495,-0.1495654854,0.5377167554
7000000000,-7.2841196232,1.9042626322,-1.8680831127,-0.6358414151,0.0221057525,0.7711167302,-0.0244134996
7100000000,-6.9218281637,-4.4426275465,6.1392976445,0.7048654252,-0.4654112608,-0.5145038686,-0.1477933010
7200000000,-3.8105898398,-6.0471519254,-9.3372563123,0.9202534605,0.1994945218,-0.2584611841,0.2157158327
7300000000,9.3727501000,-2.1045528473,2.3082295350,0.1863773772,0.0077073504,0.0030684381,0.9824432069
7400000000,-1.7324522014,-1.2173277200,5.5923398906,0.2003388928,0.8647246585,0.3311424097,0.3200942010
7500000000,-6.3721005377,-1.9033155253,2.3456608965,-0.4168576609,0.7339692186,-0.1472394941,0.5155961675
7600000000,0.4015093747,-0.4594758661,6.3413650855,0.1584439917,0.3185496369,-0.2700330023,0.8947087839
7700000000,0.2259298232,7.3448203417,-0.5199350617,-0.4021511169,-0.5674951088,0.6762286830,-0.2427726281
7800000000,3.4025226087,9.7576095505,7.3752139228,-0.2173344957,0.1213609345,-0.6552927431,0.7131820675
7900000000,-0.5734575665,7.1203029713,5.1899812811,0.8327007914,0.2219973725,-0.4996177447,0.0877990195
8000000000,5.2967864493,-2.2394641528,2.3554933548,0.0786303058,-0.5061418646,0.8248793278,0.2391898461
8100000000,1.8163880721,-1.8659156166,-7.4145251176,0.3788459266,0.5129047785,0.2691414689,0.7217806605
8200000000,-6.4563170552,-8.9436170110,5.8592629962,0.8423247483,-0.4529350612,-0.1969734164,-0.2157320604
8300000000,-7.0495533617,-5.6200025972,5.3062178046,-0.0086668847,-0.1238533763,0.1231009893,0.9845970611
8400000000,0.6710021266,-1.5065653746,8.7586695262,0.2390512556,-0.2412899423,-0.2060691538,0.9176977524
8500000000,3.7136386082,-6.9712293391,9.2087279149,0.0749327038,-0.7217541745,-0.2492625336,0.6413456095
8600000000,-1.2620380066,-0.7134614834,5.8693654685,-0.2648809257,-0.2414261795,-0.0101032204,0.9335145526
8700000000,2.7170362386,-1.3341257317,-1.2609870777,0.0144558185,0.0036343048,0.0344009821,0.9992969496
8800000000,-9.7745305017,-8.8013812080,6.6475777416,-0.0530441170,0.0496894499,0.0757617585,0.9944734467
8900000000,5.9613028541,-3.2422689220,9.8146757582,-0.4381898999,-0.3535553697,0.2425624490,0.7900327022
9000000000,-7.5202868219,-2.0935912235,-2.2806584021,-0.3474205755,0.4544675094,-0.6027044213,0.5563322812
9100000000,-6.4127646643,-1.0886415657,-5.3144288712,0.4290769650,0.7911630917,-0.1551375106,0.4072913861
9200000000,-0.2417448959,-8.1561620420,-5.4409433523,0.1916699389,-0.1028394115,-0.5242857197,0.8232928847
9300000000,-3.3543984529,-0.6095379314,4.2969226872,-0.0811097533,0.1652568473,0.0148504571,0.9827974594
9400000000,3.9126473121,-6.0872201322,-2.8302140373,-0.4598984285,0.0796962739,0.0128082825,0.8842951358
9500000000,4.3008537389,8.1066080522,8.5315290115,-0.0987154254,0.2746488608,0.0293142992,0.9560146128
9600000000,-3.6295077682,-2.4378874927,-5.8746707077,-0.0179066194,-0.1031500411,0.1117354557,0.9882077767
9700000000,-8.7450064199,-6.8900519968,-1.0532839602,-0.0905035332,0.0822547855,0.9702484726,-0.2089525355
9800000000,-1.5381070332,-1.1899013229,5.9433214888,-0.3420787415,0.2522746800,0.3077015353,0.8512692792
9900000000,-5.0179100486,-9.2694001984,-3.4939992733,-0.4910670446,0.4688305397,0.5393741766,0.4981230574
10000000000,-4.3299665844,-6.2728891206,-5.1562940204,0.5148584838,-0.0123482136,0.5040147261,0.6933523053
10100000000,0.3650277575,4.6128767475,7.5768579433,0.3446353939,0.9068165937,0.2121463759,-0.1179153334
10200000000,9.8737014945,-3.2472528917,0.4108213432,0.8742533235,-0.3095342509,-0.3696039083,0.0571193905
10300000000,-0.8058577420,-6.7333899959,-7.7416330796,0.0788937966,0.4589731632,-0.7146388590,0.5219297899
10400000000,5.6443251716,-9.9117891052,10.3303103522,-0.0159759326,-0.2316094448,0.6579928102,0.7163430019
10500000000,0.9090339984,-4.6277488607,-8.1367706910,0.2882892081,-0.1346643399,0.0112650534,0.9479598866
10600000000,-2.0249935072,-1.9889104115,-8.1701368516,0.6309096699,-0.5941069419,0.3945500264,-0.3054835619
10700000000,-5.8360883109,-4.8671101495,-9.0650201977,0.5307109558,-0.0750844250,0.2938097244,0.7914442850
10800000000,-8.8159936746,3.9266118689,2.2921198703,0.0581659381,0.1133511274,-0.4072402914,0.9043912818
10900000000,9.8941440560,8.6509593140,6.7828977799,0.2316900483,0.5219278234,0.6788087242,0.4616598149
11000000000,9.2626011449,5.1531344923,5.3227615065,-0.4373836789,0.4504252098,-0.2028788508,0.7514338425
11100000000,5.1139757501,7.6994828286,4.2499076458,0.4788812215,0.3350810724,-0.0780404068,0.8076528620
11200000000,-2.8620478833,4.1675210525,-5.9969921239,0.2207312976,-0.7881070624,-0.0403719211,0.5731797802
11300000000,6.3723742267,-0.8416960595,4.2526487844,0.5924249150,-0.5878547200,0.3900677503,-0.3889816170
11400000000,2.6227177772,-1.8833041506,4.6875782784,0.0703604392,-0.1131413680,-0.0071710538,0.9910585328
11500000000,-7.5674973612,-8.0205114468,-5.0344366566,-0.1818776525,0.9166938415,0.0967667692,0.3423873726
11600000000,6.2435998438,1.9932505059,-9.1520972231,-0.4370017756,-0.1503501221,0.5304040556,0.7107009404
11700000000,1.2286065164,-9.2741200650,-7.6009418456,0.2961960660,-0.3256350165,0.6991538820,0.5633946892
11800000000,-9.0928182510,6.3869872198,6.5302092706,0.4705097206,0.6444508645,0.5854466334,-0.1433733781
11900000000,5.7414339622,-1.4965183562,-5.0554525346,0.5937273542,-0.4639184536,-0.5478895340,0.3634343899
12000000000,4.5049477013,6.2955267525,-0.1334406988,0.4151622880,0.4072810188,-0.1789880723,0.7935525920
12100000000,3.8112023465,3.1647347211,-8.9475832064,-0.4426703296,-0.4623578741,-0.3518858135,0.6829674587
12200000000,7.2864829413,10.2439889827,-0.9674720443,-0.0082606146,0.8766445311,-0.0532794264,0.4781081792
12300000000,3.7361730882,-3.8607753769,-2.4236519994,0.1086034613,0.6998445312,-0.0268395745,0.7054803736
12400000000,-8.8587326917,0.0014649762,6.2741214966,0.5501305170,0.4810564004,-0.1116601222,0.6734041662
12500000000,-3.4773918569,-1.5218395688,-4.3128516951,-0.0300396939,0.9666569032,-0.1028480869,-0.2325818552
12600000000,-6.4195462179,3.8962379009,2.9536100829,-0.5427966261,0.0525255880,0.4726269985,0.6922691714
12700000000,-5.3496101477,-7.4003239406,-8.8920083022,0.6686766462,0.3895986431,-0.4105149890,0.4822467045
12800000000,-7.1265081860,8.3704559910,7.7151646972,-0.5375589279,0.8297805715,-0.1403404538,-0.0529070803
12900000000,6.8667080760,4.7907416984,-5.9415820818,0.7465535692,-0.1631006435,0.5629420208,-0.3148844702
13000000000,1.7034672341,6.4426847359,4.2007370658,-0.0451734693,0.0716063582,-0.0251467713,0.9960921278
13100000000,7.9970526334,7.5219708134,4.5091101729,0.0936665313,-0.5709352333,-0.0984435903,0.8096717853
13200000000,-6.7335929942,-3.3602009223,-3.1430826763,0.8206172265,-0.3115456145,-0.3057710648,0.3688234721
13300000000,-4.0469423627,-3.6875126510,2.4635079040,0.8031661140,0.0560402689,0.5924673974,-0.0276778707
13400000000,-8.3045800667,9.8178137686,6.6340707846,-0.3067977186,-0.2625894214,0.1107939727,0.9081005733
13500000000,-8.3470025943,-3.8621928324,3.8245982020,0.3408816781,-0.3966312811,0.3684968348,0.7685658015
13600000000,9.2692742746,-9.4603727462,8.3220234528,0.4856286448,0.0651053523,0.6998751150,0.5197123588
13700000000,-3.8403279104,-1.1455125474,-6.7770015841,0.5415902034,-0.3587299656,0.2959646674,0.7002840702
13800000000,-4.7688679639,-6.9577665145,-6.6079918561,0.4994935332,0.7396059956,-0.0745969671,-0.4448870352
13900000000,-8.8139002920,-5.7666403184,8.5620134961,-0.4789579254,-0.4047628091,0.5802971937,0.5196359698
14000000000,-2.2818418998,1.5634251294,4.3908644932,-0.3039910653,-0.2098736739,0.2304873247,0.9002322291
14100000000,-0.1111544236,-1.3752423192,8.5910380396,0.8695377059,0.2167109568,0.2889156698,-0.3368505231
14200000000,1.8878353145,2.8367801629,-5.0595278871,0.3143976443,0.7591280210,-0.3186888496,0.4725634202
14300000000,-9.7069298750,-1.9130143963,-3.1781451828,0.2935308616,0.6171400165,0.7236346640,0.0965955816
14400000000,-1.0631322723,-7.4653785156,9.3897483327,-0.4452910194,-0.6077349211,0.0002299162,0.6575516107
14500000000,0.5361610139,-5.8687115468,-7.0541152018,-0.5290327126,0.7091191922,0.4619030856,0.0626091028
14600000000,-5.6459849351,7.3300033999,-8.7825760915,0.3917687237,-0.5556526322,0.0043743660,0.7333132239
14700000000,8.7890228708,-0.9572497805,-2.1989482761,-0.3012445627,-0.3739583017,0.7506673294,0.4537680715
14800000000,-8.4701968078,1.1293352585,8.1283250127,-0.1123456474,0.1353902250,-0.0614800716,0.9824806071
14900000000,9.9819638824,-6.0337315362,-0.7697392882,-0.3597058732,-0.4582412913,-0.3805771510,0.7181835670
15000000000,-2.4172979650,-9.1343924041,-5.3996154197,-0.4534410685,0.3689094217,-0.5341328397,0.6107365599
15100000000,6.5265857361,8.6842481340,-1.1044651199,0.6090578945,0.6144154577,-0.2917128193,0.4079776435
15200000000,5.1165076107,9.3780963614,-5.8347236714,0.6746440419,0.2633026191,0.6457722523,-0.2418787829
15300000000,-8.0680960796,1.4603900923,0.0850006919,-0.2790097376,0.4456756748,0.2146391934,0.8230776244
15400000000,4.2926209727,-1.3006512518,5.5708671539,0.2016516937,0.2835321450,0.4679990609,0.8123564465
15500000000,7.5721710712,-4.9830987090,8.6075160476,-0.1309327860,0.7626483129,0.6016296816,-0.1981562074
15600000000,-9.0423930089,-0.3960938391,-5.3553510130,-0.3488528610,-0.2843080001,-0.0147845498,0.8928897242
15700000000,1.0988454956,4.7185990610,-0.8790406092,-0.2926818644,0.4149866441,-0.3421937719,0.7905863861
15800000000,3.4066116352,0.6666770135,-9.0005440502,0.4702923568,-0.4903302142,-0.1102523266,0.7254280148
15900000000,-6.2360989736,-7.7138096911,8.3137397196,-0.5858836232,-0.0010904813,0.5450523572,0.5997141976
16000000000,-6.8581929717,3.8518673594,10.0394145701,0.0161002033,-0.4555155703,-0.0490936777,0.8887272695
16100000000,5.4163778165,2.9088825979,4.3406598825,0.7289353891,0.0088277014,0.6664083224,0.1564455754
16200000000,-7.8186741768,-7.0724482842,4.4015971976,0.2570307602,-0.1738399436,0.0388777295,0.9498438737
16300000000,-5.9649596967,-1.5766789328,-2.2743078269,0.1719582927,-0.1659506087,-0.0555166472,0.9694372816
16400000000,-5.1968869700,5.8306449638,-10.1030736524,-0.0863824237,-0.0934362328,-0.5524350845,0.8237859095
16500000000,3.1056443966,-9.4126570134,-5.2477534381,0.0884482021,0.0158333719,0.0902438642,0.9918579862
16600000000,-8.8384864683,7.1770269233,3.9804088407,-0.4366342096,-0.4524883365,0.7407065598,-0.2365558382
16700000000,4.0386817600,-8.8931060682,-7.8918385777,0.3291579193,-0.2278973023,-0.6331954323,0.6624057882
16800000000,8.2949649428,4.4265338413,5.5929822566,-0.0452973439,0.0182882817,0.0594849168,0.9970332161
16900000000,1.0687122540,-1.4441629869,1.8963350084,0.6160067068,-0.5335600196,0.3692195951,-0.4466837061
17000000000,-9.2383855569,2.2642185666,7.9842328053,-0.1453604467,-0.1201839254,-0.4478759230,0.8739755844
17100000000,-2.8954842410,-2.6723388006,-1.9701581599,-0.0833117789,-0.4552058471,0.8786401751,-0.1176359939
17200000000,-3.2303325375,7.6695592009,0.1985598824,0.6324280383,0.0990650329,0.5327728291,0.5535106216
17300000000,8.6140137769,6.4143215743,-8.7082061168,0.5284299408,-0.1804440875,-0.5128268702,0.6520815364
17400000000,3.1922000391,5.6638777454,-0.5659907017,0.7046993861,0.6279352007,0.1236317882,0.3062863691
17500000000,-2.8360742348,-0.8151962238,1.9304734178,-0.2211683471,0.1542655724,0.2291771546,0.9352884727
17600000000,-5.7374394611,4.1222100724,1.3303946887,-0.0304640814,-0.0079564441,0.2126696840,0.9766167315
17700000000,-4.5386155450,5.8736997879,7.1591035032,-0.4245143991,-0.1260026782,0.2064362670,0.8725221589
17800000000,-5.0000581216,5.7216846872,7.4755180648,0.7465430487,-0.5258530306,0.1303891815,0.3862003729
17900000000,7.9904477071,-8.4164292737,6.4330826414,-0.2559334968,0.3391741173,0.2527437258,0.8692408023
18000000000,-4.9330386213,-5.5962159827,-3.1614839249,-0.0166410080,-0.0832747027,0.0653005091,0.9942455654
18100000000,-6.3288790931,3.3519986558,7.5567219360,-0.5579341119,-0.4630940185,-0.4257299310,0.5413016559
18200000000,2.4895065690,-8.6887276326,-2.9475607225,-0.3023500574,-0.2134539556,0.8126451653,-0.4501440735
18300000000,2.3956018747,3.6353235052,-8.1335145989,-0.1292992802,0.2612067873,0.4580019619,0.8398136182
18400000000,-1.4833574216,-8.6331426891,-5.0805697776,-0.5226470027,-0.2027734341,-0.1297088044,0.8178622568
18500000000,-1.4309853065,9.8382332670,-6.6469504009,-0.6106778523,0.6419596196,-0.4431270027,-0.1363776630
18600000000,-7.0613625102,-0.0226479406,-6.9693578514,-0.1776528618,0.1026041736,0.8212807165,0.5323624977
18700000000,-7.5232624388,-2.2260260204,6.3960445384,-0.4587263291,0.3305176777,0.1974754141,0.8008318678
18800000000,-4.5923724038,-4.7847287331,0.4754828468,0.4981643179,-0.0039831310,0.5044882448,0.7052007217
18900000000,-0.8064690835,10.3539547867,-7.0180575829,0.0662118122,0.0325045579,-0.0123816686,0.9971991496
19000000000,3.2986140804,7.5387866969,2.9839604402,0.3197169998,-0.3085720915,-0.3029116266,0.8430948054
19100000000,0.9606609464,6.3308480073,1.5017369144,-0.5043894179,-0.5974338924,-0.1847403841,0.5954284591
19200000000,4.3410591966,7.7238622708,-1.8501909936,0.0335772440,0.1080856236,-0.1173250717,0.9866229747
19300000000,-8.8411795591,6.1373090210,-9.2496306512,-0.2824575748,0.5445962269,0.2709765626,0.7417576226
19400000000,8.8342436763,-10.2557701106,-3.5255571597,-0.2035778664,0.3174654548,0.1587822563,0.9124472217
19500000000,-4.4479039435,3.0470439951,3.0598157838,-0.0583972745,-0.0610332183,0.0847517320,0.9928151130
19600000000,-5.1573392869,-1.8551807220,2.5758615119,-0.0254698950,0.4679319258,-0.4199666466,0.7771866011
19700000000,-5.9054447908,2.9255552308,-2.4004823133,-0.5061184236,-0.5152604597,-0.4343685496,0.5382144211
19800000000,-3.6028847350,3.8203521823,-1.5062501688,-0.0514209948,-0.1382532335,0.1005944661,0.9839322528
19900000000,8.1774220827,-5.4718860993,0.9465727548,0.1796785463,-0.3560010714,0.6324765308,0.6640423895
20000000000,8.8298338211,3.8772858746,-5.7060082837,-0.2158543635,0.1062737264,0.3583236699,0.9020626012
20100000000,-8.0938511871,-0.5625682170,2.2840586332,0.1523681130,-0.2922772496,0.4238382516,0.8436344611
20200000000,-2.0917872716,-6.6266034595,6.9752684667,-0.0134755359,0.1043263464,-0.3189334502,0.9419213755
20300000000,-4.0742837968,-9.9113925280,-0.6961023136,-0.5101402408,-0.4971486726,-0.0365179476,0.7009041101
20400000000,-7.2362875097,-3.6487417491,-6.4449820980,0.0468055680,0.4364204946,-0.5260031779,0.7284689750
20500000000,-0.5766784648,5.0086765344,1.1440402852,0.2166046501,-0.5014488081,0.6012598629,0.5831964469
20600000000,-9.1058533777,7.8154595425,-6.7064184177,0.1932593480,0.6959583600,0.6881123149,-0.0692403613
20700000000,-5.0323240221,3.9084316606,7.8621600168,-0.4554174357,-0.5331676439,0.4201909032,0.5759920378
20800000000,3.8267410078,-0.4945014978,-6.4235215598,-0.5290016002,-0.3498700780,0.7715818079,0.0490891959
20900000000,-6.1538178108,-4.6920144767,3.4018446572,-0.2593079687,0.5403607822,-0.3398064022,0.7247766632
21000000000,6.0982739480,9.3206674783,4.5238009359,0.2062594389,0.3136115542,-0.2991846254,0.8772647245
21100000000,-2.1402103286,-9.2508349921,-8.8817989177,0.5481303780,0.7345922615,0.1645080107,0.3645057098
21200000000,-3.8000596682,1.7509849526,-7.2486464344,-0.0044701970,-0.0455891218,-0.0236957984,0.9986691937
21300000000,9.5730176214,2.7582745117,0.5524191192,0.2771588961,0.5544614853,0.7266671716,-0.2961591284
21400000000,-4.4486459129,-4.7575219151,3.4726824709,-0.3728929013,0.2578132475,0.2943908068,0.8413187662
21500000000,-5.0822471533,8.0004001317,-3.3127585707,0.1819858676,0.7550547730,-0.6237039588,-0.0881294813
21600000000,-0.3508238308,-5.3191365678,6.4527953760,0.0007028912,-0.0278398400,0.0515939348,0.9982797780
21700000000,2.9904596643,1.6190078432,-4.8478395368,0.5525277656,0.0209047612,0.0680123740,0.8304519108
21800000000,4.0041426207,3.8866554696,8.4711320508,0.2842020577,-0.4381256047,-0.0227952307,0.8524995732
21900000000,-7.4176605011,9.9010965321,5.1469567860,0.5983957497,0.4902833228,-0.3042673830,0.5558472361
22000000000,9.6058568827,-10.2171790234,-6.7001696755,-0.2356824273,-0.1457034541,0.9099502902,-0.3085689003
22100000000,-1.8914964464,8.5910188696,-7.0675865342,0.0136684856,0.1427352256,-0.0296316560,0.9892228226
22200000000,-4.4748564299,6.1460797131,9.6194272664,0.6553825953,-0.5671373902,0.2589548550,0.4263463586
22300000000,-0.5717240846,9.0233872695,-2.0470653082,-0.1250147976,-0.7940650269,0.2299790638,0.5485815014
22400000000,-8.6887875840,5.6759096309,-8.6026965128,-0.0689508197,-0.3074236810,0.3927508759,0.8639926008
22500000000,2.0147261306,3.9855708975,-9.7895501763,-0.0960252088,-0.6453455538,0.5213366554,0.5500148791
22600000000,3.0437581199,6.2687455188,-3.4878319071,0.1288713148,0.0185246623,-0.0313287407,0.9909932044
22700000000,4.2191809699,6.7982813052,-8.3713006941,-0.0466102090,-0.0033742170,0.0003170555,0.9989074044
22800000000,-6.6053684090,-5.6948047306,4.3326456778,-0.2896361006,-0.3196647576,-0.3195337745,0.8436963547
22900000000,7.1578090336,-7.8677395601,7.9495331516,0.6478580773,-0.4653221379,0.5102673621,-0.3215313962
23000000000,-7.9634893562,-9.1296148784,9.0606115007,-0.0038523167,-0.0524120988,0.0527585110,0.9972234810
23100000000,8.8925982154,6.3180962927,-5.2965570122,0.0315600826,0.0996257800,0.0688481511,0.9921383962
23200000000,7.9350060934,7.2073465951,-0.3111945492,-0.3240624441,0.8302466697,0.1390377386,-0.4316740750
23300000000,-7.2160830220,2.2357038063,-4.3203594699,0.7768460844,0.3188061180,0.5383661542,-0.0709556504
23400000000,7.6671293733,0.6920673997,-4.7718190340,0.9261710844,-0.0925985300,-0.0319857624,-0.3641559358
23500000000,-7.2612314080,-6.5601913774,-7.1533367202,-0.2046131856,0.3132272273,-0.3584640906,0.8552927242
23600000000,-4.7518530408,3.2016926360,-2.9536308267,-0.2482579417,0.4962627660,-0.2011561217,0.8072344617
23700000000,0.1737220003,-9.5232271382,9.8205698956,-0.4561995251,0.1839661493,0.0106282502,0.8705891623
23800000000,4.0590553304,-1.7394656498,1.0329632604,-0.0671987964,-0.1035752225,-0.0749776091,0.9895124320
23900000000,-4.6447531156,-6.7069621199,1.8334892565,-0.5822358500,0.4719658134,0.2408630689,0.6166317118
24000000000,-10.1539079076,0.7361111902,-9.0452217890,0.1057109852,-0.0529391233,0.0293654336,0.9925524209
24100000000,-5.8930034912,-5.9575240451,8.8718657484,-0.1799969827,0.6423491955,0.7402425841,0.0838421972
24200000000,3.1760598379,5.7542321088,-9.8671010031,0.8669475649,0.1176780142,0.3541762189,-0.3303225858
24300000000,9.3163797955,4.8990688840,-7.8198788333,-0.5865758200,-0.1507903095,-0.4964645326,0.6218633755
24400000000,7.5759678559,-3.1540964826,-5.0033614862,0.7728658319,0.3646876035,0.1587088960,-0.4944621765
